"Longitude","Latitude","Admin","Year","disease"
-45.4393631,-21.1901619,"2",2021,"chikungunya"
-43.9759925,-21.1880429,"2",2019,"chikungunya"
-43.0215964,-21.1721351,"2",2016,"chikungunya"
-42.8653243,-21.2010563,"2",2020,"chikungunya"
-42.6122399,-21.1945825,"2",2016,"chikungunya"
-41.8912637,-21.2037367,"2",2015,"chikungunya"
-159.79069,-21.2331,"0",2015,"chikungunya"
-50.8656734,-21.2246243,"2",2017,"chikungunya"
-48.804551,-21.2439814,"2",2016,"chikungunya"
-45.2360231,-21.2340693,"2",2022,"chikungunya"
-44.9983535,-21.2398506,"2",2017,"chikungunya"
-43.7724487,-21.2219897,"2",2016,"chikungunya"
-42.1187769,-21.2091698,"2",2016,"chikungunya"
48.12316,-21.23884,"-999",2010,"chikungunya"
48.341944,-21.231111,"-999",2010,"chikungunya"
55.33938,-21.24181,"-999",2010,"chikungunya"
-63.45239851,-21.26587469,"-999",2015,"chikungunya"
-52.0365081,-21.2555266,"2",2021,"chikungunya"
-50.6449793,-21.2552944,"2",2017,"chikungunya"
-50.3326577,-21.2810302,"2",2017,"chikungunya"
-49.9523621,-21.2663696,"2",2019,"chikungunya"
-49.1305356,-21.2594539,"2",2018,"chikungunya"
-48.6895841,-21.2674039,"2",2017,"chikungunya"
-48.4977144,-21.2655387,"2",2017,"chikungunya"
-48.3204453,-21.2553986,"2",2017,"chikungunya"
-47.3013624,-21.2755588,"2",2017,"chikungunya"
-43.1789037,-21.2737893,"2",2017,"chikungunya"
-42.5551038,-21.2874574,"2",2021,"chikungunya"
-57.343121,-21.299465,"2",2015,"chikungunya"
-52.8279827,-21.30245,"2",2022,"chikungunya"
-51.8355311,-21.3139048,"2",2021,"chikungunya"
-51.5682677,-21.2981695,"2",2017,"chikungunya"
-49.0579257,-21.3157369,"2",2016,"chikungunya"
-48.6304562,-21.3258008,"2",2017,"chikungunya"
-42.8652105,-21.3136844,"2",2019,"chikungunya"
-42.8120874,-21.3151478,"2",2020,"chikungunya"
47.63333,-21.3,"-999",2010,"chikungunya"
-51.8619883,-21.3676035,"2",2016,"chikungunya"
-49.499596,-21.3427779,"2",2017,"chikungunya"
-48.2282244,-21.3601878,"2",2021,"chikungunya"
-48.0677495,-21.3601283,"2",2016,"chikungunya"
-47.7352567,-21.3417462,"2",2019,"chikungunya"
-46.9418638,-21.3654678,"2",2021,"chikungunya"
-46.5230158,-21.3673586,"2",2020,"chikungunya"
-46.1496185,-21.357789,"2",2018,"chikungunya"
-45.5127072,-21.367353,"2",2016,"chikungunya"
-43.3789208,-21.3377988,"2",2021,"chikungunya"
-43.0492494,-21.3588968,"2",2018,"chikungunya"
-42.4791243,-21.3638927,"2",2017,"chikungunya"
-41.9394153,-21.3594889,"2",2016,"chikungunya"
55.57711,-21.35795,"-999",2010,"chikungunya"
-64.35609693,-21.39655947,"1",2018,"chikungunya"
-42.6932654,-21.3890789,"2",2017,"chikungunya"
-42.2022675,-21.4164739,"2",2019,"chikungunya"
-50.0762442,-21.4267925,"2",2017,"chikungunya"
-45.9470205,-21.4245173,"2",2014,"chikungunya"
-42.8168859,-21.4168022,"2",2019,"chikungunya"
-41.6929577,-21.424116,"2",2016,"chikungunya"
-56.1395735,-21.4810324,"2",2016,"chikungunya"
-56.1157923,-21.4607934,"2",2018,"chikungunya"
-51.7020049,-21.4887689,"2",2022,"chikungunya"
-51.5375562,-21.4877762,"2",2016,"chikungunya"
-49.2246518,-21.4649748,"2",2017,"chikungunya"
-47.5547737,-21.4795684,"2",2017,"chikungunya"
-47.3659494,-21.4859893,"2",2018,"chikungunya"
-47.0008934,-21.4739662,"2",2018,"chikungunya"
-46.3970615,-21.4730317,"2",2019,"chikungunya"
-43.5500944,-21.4661575,"2",2021,"chikungunya"
-42.9673631,-21.4616201,"2",2018,"chikungunya"
-41.6177846,-21.4875085,"2",2018,"chikungunya"
-41.1099083,-21.4745668,"2",2019,"chikungunya"
-64.72886583,-21.51676301,"-999",2015,"chikungunya"
-64,-21.5,"2",2015,"chikungunya"
-51.4373487,-21.5101659,"2",2022,"chikungunya"
-50.3167422,-21.5013243,"2",2022,"chikungunya"
-49.8569274,-21.5354054,"2",2021,"chikungunya"
-48.3928404,-21.5181825,"2",2021,"chikungunya"
-43.3162366,-21.5052924,"2",2019,"chikungunya"
-42.6438244,-21.5303854,"2",2017,"chikungunya"
-42.4680058,-21.5293903,"2",2017,"chikungunya"
-42.1802604,-21.5399933,"2",2016,"chikungunya"
165.5,-21.5,"0",2011,"chikungunya"
-64.0383965,-21.57464089,"2",2023,"chikungunya"
-50.1665401,-21.5826074,"2",2017,"chikungunya"
-46.0399014,-21.5479717,"2",2018,"chikungunya"
-45.7342705,-21.5513482,"2",2022,"chikungunya"
-45.4363875,-21.5560459,"2",2017,"chikungunya"
-41.9133257,-21.576272,"2",2019,"chikungunya"
-55.1602765,-21.6236366,"2",2017,"chikungunya"
-49.0729871,-21.6219061,"2",2016,"chikungunya"
-48.8111097,-21.5962869,"2",2018,"chikungunya"
-48.3613567,-21.6012678,"2",2017,"chikungunya"
-42.8365052,-21.6121229,"2",2021,"chikungunya"
-46.3953156,-21.6473355,"2",2019,"chikungunya"
-42.3451479,-21.6583013,"2",2018,"chikungunya"
-42.1028857,-21.6253281,"2",2018,"chikungunya"
-41.7489608,-21.6466496,"2",2016,"chikungunya"
-57.8839014,-21.697139,"2",2018,"chikungunya"
-51.0795363,-21.6897157,"2",2016,"chikungunya"
-49.7470611,-21.6732788,"2",2017,"chikungunya"
-47.4796909,-21.7059243,"2",2017,"chikungunya"
-47.2749788,-21.7073335,"2",2017,"chikungunya"
-45.2562592,-21.6973293,"2",2021,"chikungunya"
-44.4400504,-21.701681,"2",2019,"chikungunya"
-42.0753421,-21.6717934,"2",2016,"chikungunya"
-52.4227442,-21.7181093,"2",2019,"chikungunya"
-51.0198069,-21.7232136,"2",2018,"chikungunya"
-48.686944,-21.7319384,"2",2022,"chikungunya"
-48.1032935,-21.7290255,"2",2015,"chikungunya"
-46.2440779,-21.7120618,"2",2021,"chikungunya"
-43.0628041,-21.7171886,"2",2017,"chikungunya"
-52.1096427,-21.7668575,"2",2022,"chikungunya"
-50.7917923,-21.7797682,"2",2016,"chikungunya"
-48.8325883,-21.7556838,"2",2018,"chikungunya"
-48.1792643,-21.7790843,"2",2015,"chikungunya"
-47.0870797,-21.7720352,"2",2017,"chikungunya"
-46.5619303,-21.7853787,"2",2015,"chikungunya"
-45.9663772,-21.7795165,"2",2015,"chikungunya"
-45.841546,-21.7785311,"2",2019,"chikungunya"
-43.3434669,-21.7623932,"2",2016,"chikungunya"
-42.8169765,-21.7585666,"2",2018,"chikungunya"
-42.5406439,-21.7699823,"2",2018,"chikungunya"
-41.3167841,-21.7614561,"2",2016,"chikungunya"
-54.5433085,-21.8046506,"2",2018,"chikungunya"
-51.1816361,-21.7979882,"2",2021,"chikungunya"
-50.8797648,-21.7972505,"2",2016,"chikungunya"
-47.2481327,-21.8260648,"2",2016,"chikungunya"
-46.8912026,-21.8291724,"2",2017,"chikungunya"
-42.9449242,-21.7988351,"2",2022,"chikungunya"
-51.8441756,-21.8749171,"2",2021,"chikungunya"
-47.4797438,-21.8601911,"2",2017,"chikungunya"
-45.3990201,-21.8343864,"2",2020,"chikungunya"
-45.2974132,-21.850171,"2",2022,"chikungunya"
-44.8103051,-21.8403637,"2",2020,"chikungunya"
-43.3177168,-21.8680209,"2",2019,"chikungunya"
-43.0100824,-21.8657357,"2",2016,"chikungunya"
-49.0195735,-21.8933174,"2",2018,"chikungunya"
-47.6202675,-21.9159048,"2",2017,"chikungunya"
-42.6946223,-21.8783264,"2",2016,"chikungunya"
-42.2619724,-21.9058451,"2",2016,"chikungunya"
-51.414768,-21.9533291,"2",2022,"chikungunya"
-50.7319411,-21.9226259,"2",2018,"chikungunya"
-50.5196131,-21.9340233,"2",2017,"chikungunya"
-47.9979042,-21.9545572,"2",2015,"chikungunya"
-45.9280713,-21.9320628,"2",2020,"chikungunya"
-44.8886254,-21.9582766,"2",2016,"chikungunya"
-44.1894176,-21.9483338,"2",2020,"chikungunya"
-43.1664731,-21.9488592,"2",2019,"chikungunya"
-42.6076037,-21.9314728,"2",2019,"chikungunya"
-42.0090708,-21.9559478,"2",2019,"chikungunya"
-51.6542973,-21.9778518,"2",2021,"chikungunya"
-49.4547036,-21.9929318,"2",2017,"chikungunya"
-48.3859059,-21.9903946,"2",2015,"chikungunya"
-47.4252403,-21.9968309,"2",2016,"chikungunya"
-46.7985168,-21.969825,"2",2016,"chikungunya"
-44.9331679,-21.9779717,"2",2019,"chikungunya"
-42.914008,-21.9946605,"2",2017,"chikungunya"
-57.0310085,-22.0150369,"2",2018,"chikungunya"
-51.5548787,-22.0071385,"2",2021,"chikungunya"
-49,-22,"2",2016,"chikungunya"
-47.8908108,-22.0123357,"2",2016,"chikungunya"
-42.3652454,-22.0272469,"2",2018,"chikungunya"
-54.7935209,-22.0806606,"2",2018,"chikungunya"
-51.4740895,-22.078227,"2",2021,"chikungunya"
-50.305527,-22.069832,"2",2016,"chikungunya"
-48.176577,-22.0685833,"2",2022,"chikungunya"
-46.5734039,-22.0709856,"2",2016,"chikungunya"
-45.5422214,-22.0665234,"2",2018,"chikungunya"
-45.0431125,-22.0591074,"2",2019,"chikungunya"
-42.6765919,-22.0507519,"2",2018,"chikungunya"
-42.5191679,-22.0520068,"2",2018,"chikungunya"
-42.0601711,-22.0640027,"2",2018,"chikungunya"
-56.5340181,-22.1056226,"2",2022,"chikungunya"
-51.3874076,-22.1205939,"2",2016,"chikungunya"
-45.1324378,-22.1212534,"2",2017,"chikungunya"
-45.0531215,-22.1155841,"2",2017,"chikungunya"
-43.208747,-22.1151109,"2",2018,"chikungunya"
-41.8672737,-22.0840556,"2",2017,"chikungunya"
-41.4664573,-22.1077449,"2",2015,"chikungunya"
-53.7712881,-22.1531271,"2",2022,"chikungunya"
-51.1718883,-22.1490835,"2",2016,"chikungunya"
-47.451818,-22.137887,"2",2016,"chikungunya"
-44.092568,-22.1489307,"2",2019,"chikungunya"
-43.5855075,-22.1661708,"2",2018,"chikungunya"
-43.2901683,-22.1592924,"2",2018,"chikungunya"
-42.4257923,-22.1631595,"2",2019,"chikungunya"
48.01055,-22.14862,"-999",2010,"chikungunya"
-55.9511558,-22.1884026,"2",2021,"chikungunya"
-52.7183017,-22.185081,"2",2019,"chikungunya"
-47.3968064,-22.1889406,"2",2017,"chikungunya"
-46.7492486,-22.1968945,"2",2019,"chikungunya"
-46.6170595,-22.199219,"2",2021,"chikungunya"
-42.9859817,-22.1892749,"2",2019,"chikungunya"
-42.665638,-22.189957,"1",2016,"chikungunya"
-54.812498,-22.2236054,"2",2015,"chikungunya"
-53.3481093,-22.2478003,"2",2017,"chikungunya"
-50.8922043,-22.2293996,"2",2021,"chikungunya"
-49.9458418,-22.2180531,"2",2015,"chikungunya"
-49.6555394,-22.2131635,"2",2017,"chikungunya"
-48.719792,-22.2345403,"2",2021,"chikungunya"
-45.9393716,-22.2270778,"2",2017,"chikungunya"
-45.2630555,-22.2102702,"2",2018,"chikungunya"
-44.2358985,-22.2086435,"2",2022,"chikungunya"
-43.7022996,-22.2449114,"2",2016,"chikungunya"
-43.1141597,-22.2319253,"2",2019,"chikungunya"
-54.1683505,-22.2763543,"2",2017,"chikungunya"
-51.9079555,-22.2913483,"2",2022,"chikungunya"
-50.6953924,-22.2535848,"2",2021,"chikungunya"
-49.29541016,-22.28063655,"1",2021,"chikungunya"
-48.50794423,-22.26286518,"1",2023,"chikungunya"
-48.1255491,-22.2807913,"2",2016,"chikungunya"
-47.8154903,-22.2559774,"2",2016,"chikungunya"
-46.6089256,-22.2832272,"2",2021,"chikungunya"
-44.8698779,-22.2830147,"2",2016,"chikungunya"
-42.5340796,-22.2887261,"2",2014,"chikungunya"
-42.5,-22.25,"2",2018,"chikungunya"
-53.8262282,-22.3080243,"2",2016,"chikungunya"
-50.2813104,-22.3173751,"2",2016,"chikungunya"
-49.0708221,-22.3155297,"2",2016,"chikungunya"
-48.5723053,-22.3023754,"2",2019,"chikungunya"
-44.9370154,-22.2956251,"2",2017,"chikungunya"
-48.7784668,-22.3491152,"2",2021,"chikungunya"
-48.3844955,-22.3693903,"2",2016,"chikungunya"
-47.3798156,-22.3604487,"2",2016,"chikungunya"
-47.1724072,-22.3339642,"2",2022,"chikungunya"
-46.9432454,-22.3679387,"2",2016,"chikungunya"
-54.515334,-22.3762799,"2",2017,"chikungunya"
-50.576987,-22.4136881,"2",2017,"chikungunya"
-47.5596215,-22.4107652,"2",2016,"chikungunya"
-44.9666211,-22.3829371,"2",2016,"chikungunya"
-44.2621667,-22.4098294,"2",2019,"chikungunya"
-43.6612124,-22.4076507,"2",2016,"chikungunya"
-41.7827578,-22.3837126,"2",2014,"chikungunya"
-50.2044563,-22.4293851,"2",2020,"chikungunya"
-49.7637734,-22.4419043,"2",2018,"chikungunya"
-47.7156691,-22.435172,"2",2018,"chikungunya"
-47.5326983,-22.4573551,"2",2016,"chikungunya"
-46.9569108,-22.4314429,"2",2016,"chikungunya"
-46.826323,-22.4313261,"2",2015,"chikungunya"
-46.5748204,-22.4343151,"2",2021,"chikungunya"
-45.4601323,-22.4247429,"2",2016,"chikungunya"
-44.3178509,-22.4400016,"2",2019,"chikungunya"
-43.8393701,-22.456965,"2",2016,"chikungunya"
-43.4806855,-22.4577402,"2",2018,"chikungunya"
-43.422273,-22.4260278,"2",2016,"chikungunya"
-42.9755379,-22.4170038,"2",2016,"chikungunya"
-51.6613852,-22.4858911,"2",2019,"chikungunya"
-48.5647392,-22.4884605,"2",2016,"chikungunya"
-47.4576929,-22.4802125,"2",2016,"chikungunya"
-47.2126462,-22.4885788,"2",2019,"chikungunya"
-46.633882,-22.4803601,"2",2017,"chikungunya"
-46.1468333,-22.4711329,"2",2021,"chikungunya"
-45.6180286,-22.4738994,"2",2016,"chikungunya"
-44.5721228,-22.4912927,"2",2016,"chikungunya"
-44.4479203,-22.4680711,"2",2016,"chikungunya"
-42.6527687,-22.4639816,"2",2019,"chikungunya"
-42.2028807,-22.4797955,"2",2017,"chikungunya"
-63.801311,-22.516359,"2",2016,"chikungunya"
-55.7282499,-22.5373117,"2",2017,"chikungunya"
-48.5568028,-22.5107715,"2",2016,"chikungunya"
-45.4962207,-22.527733,"2",2017,"chikungunya"
-44.7747091,-22.5376043,"2",2017,"chikungunya"
-44.1772604,-22.5408519,"2",2016,"chikungunya"
-44.0934196,-22.5082014,"2",2016,"chikungunya"
-44.000086,-22.5179876,"2",2018,"chikungunya"
-43.7312103,-22.5254639,"2",2017,"chikungunya"
-43.1779306,-22.5112498,"2",2016,"chikungunya"
-42.9795361,-22.5212452,"2",2016,"chikungunya"
-41.9463938,-22.5273001,"2",2015,"chikungunya"
-55.616669,-22.566668,"2",2016,"chikungunya"
-55.1483873,-22.5509186,"2",2020,"chikungunya"
-47.5176074,-22.5809288,"2",2015,"chikungunya"
-47.1714126,-22.5740094,"2",2016,"chikungunya"
-44.9592328,-22.5767772,"2",2016,"chikungunya"
-44.9059855,-22.5682047,"2",2018,"chikungunya"
-44.6996754,-22.5791092,"2",2018,"chikungunya"
-43.6776761,-22.5497077,"2",2016,"chikungunya"
-63.81248932,-22.5955383,"2",2017,"chikungunya"
-50.6682701,-22.6154961,"2",2017,"chikungunya"
-47.8753916,-22.5997955,"2",2016,"chikungunya"
-47.4097569,-22.5838179,"2",2016,"chikungunya"
-46.9159146,-22.6049982,"2",2018,"chikungunya"
-46.5274457,-22.5935024,"2",2021,"chikungunya"
-46.0576301,-22.6100267,"2",2019,"chikungunya"
-43.7112909,-22.6083166,"2",2016,"chikungunya"
-54.8257291,-22.6360584,"2",2017,"chikungunya"
-50.4184358,-22.6616691,"2",2019,"chikungunya"
-47.1958366,-22.6464036,"2",2017,"chikungunya"
-45.0070755,-22.6630151,"2",2016,"chikungunya"
-43.9002798,-22.6269888,"2",2018,"chikungunya"
-43.654758,-22.6468326,"2",2016,"chikungunya"
-43.0381736,-22.6546807,"2",2015,"chikungunya"
-42.3905453,-22.6508684,"2",2018,"chikungunya"
-48.6631318,-22.6699138,"2",2022,"chikungunya"
-46.9848946,-22.7042274,"2",2016,"chikungunya"
-46.7726251,-22.7080425,"2",2017,"chikungunya"
-45.7325042,-22.6869604,"2",2022,"chikungunya"
-43.10547555,-22.69210521,"1",2018,"chikungunya"
-53.040724,-22.7340674,"2",2017,"chikungunya"
-52.3449112,-22.7367847,"2",2017,"chikungunya"
-47.64793346,-22.7323081,"2",2016,"chikungunya"
-47.3340223,-22.7380303,"2",2016,"chikungunya"
-47.1743005,-22.7410508,"2",2015,"chikungunya"
-46.8984585,-22.7425829,"2",2016,"chikungunya"
-45.594391,-22.7408457,"2",2016,"chikungunya"
-45.1183782,-22.7348827,"2",2016,"chikungunya"
-44.1344131,-22.7258928,"2",2018,"chikungunya"
-43.6995759,-22.7472448,"2",2015,"chikungunya"
-43.5569907,-22.7160435,"2",2016,"chikungunya"
-42.8584458,-22.7472462,"2",2016,"chikungunya"
-42.7202473,-22.734992,"2",2018,"chikungunya"
-42.6262961,-22.7099056,"2",2018,"chikungunya"
-58.31847341,-22.7840013,"0",2017,"chikungunya"
-52.9922131,-22.7634241,"2",2016,"chikungunya"
-51.6572287,-22.7557219,"2",2017,"chikungunya"
-51.3805388,-22.7511155,"2",2017,"chikungunya"
-51.232219,-22.7802846,"2",2016,"chikungunya"
-47.4153925,-22.7560892,"2",2016,"chikungunya"
-46.2221065,-22.7682228,"2",2016,"chikungunya"
-46.1479233,-22.7563618,"2",2018,"chikungunya"
-43.4302005,-22.7832495,"2",2016,"chikungunya"
-43.4037201,-22.7605591,"2",2015,"chikungunya"
-43.3608057,-22.7759064,"2",2016,"chikungunya"
-43.3130887,-22.7868557,"2",2014,"chikungunya"
-45.667181,-22.8248431,"2",2021,"chikungunya"
-45.1859219,-22.8036913,"2",2015,"chikungunya"
-43.4193916,-22.8098494,"2",2015,"chikungunya"
-43.39761054,-22.82104664,"-999",2019,"chikungunya"
-43.36285222,-22.81250793,"-999",2019,"chikungunya"
-43.0462495,-22.8233781,"2",2015,"chikungunya"
-54.6066028,-22.8601086,"2",2017,"chikungunya"
-51.9726688,-22.8381722,"2",2019,"chikungunya"
-47.6758362,-22.844699,"2",2022,"chikungunya"
-47.2210564,-22.8573469,"2",2015,"chikungunya"
-46.3189034,-22.8542299,"2",2021,"chikungunya"
-45.2316701,-22.8469227,"2",2017,"chikungunya"
-43.7779091,-22.8631923,"2",2016,"chikungunya"
-43.33662687,-22.87251259,"-999",2019,"chikungunya"
-43.32332613,-22.84454647,"-999",2019,"chikungunya"
-42.3413939,-22.8728058,"2",2016,"chikungunya"
-42.2250962,-22.8348563,"2",2016,"chikungunya"
-42.1032541,-22.8376247,"2",2016,"chikungunya"
-49.6222399,-22.8951767,"2",2016,"chikungunya"
-48.444658,-22.8873233,"2",2015,"chikungunya"
-47.0613327,-22.9050824,"2",2015,"chikungunya"
-42.819192,-22.9160994,"2",2015,"chikungunya"
-42.4683252,-22.8935085,"2",2016,"chikungunya"
-55.6263394,-22.9504977,"2",2017,"chikungunya"
-52.152617,-22.9322533,"2",2019,"chikungunya"
-47.31615,-22.9489101,"2",2015,"chikungunya"
-46.5423239,-22.9531705,"2",2016,"chikungunya"
-45.4620404,-22.9263928,"2",2016,"chikungunya"
-44.0404998,-22.9427961,"2",2016,"chikungunya"
-43.41717597,-22.93285763,"1",2020,"chikungunya"
-43.404282,-22.941071,"2",2015,"chikungunya"
-51.1922743,-22.9955628,"2",2017,"chikungunya"
-49.8666218,-22.9796575,"2",2021,"chikungunya"
-47.5094598,-22.9946056,"2",2015,"chikungunya"
-46.9958185,-22.9691172,"2",2016,"chikungunya"
-45.5453448,-22.9615878,"2",2018,"chikungunya"
-53.1969015,-23.0017073,"2",2020,"chikungunya"
-51.8080252,-23.0416364,"2",2021,"chikungunya"
-49.7114397,-23.0375691,"2",2018,"chikungunya"
-49.3206411,-23.0060711,"2",2022,"chikungunya"
-46.981788,-23.0263701,"2",2017,"chikungunya"
-46.8375899,-23.0116344,"2",2015,"chikungunya"
-45.5638792,-23.024996,"2",2016,"chikungunya"
-44.3185172,-23.0069216,"2",2015,"chikungunya"
-54.2018113,-23.0621519,"2",2016,"chikungunya"
-52.4624412,-23.0818946,"2",2016,"chikungunya"
-50.7530709,-23.0811302,"2",2019,"chikungunya"
-50.2352618,-23.0471378,"2",2020,"chikungunya"
-50.073689,-23.0418114,"2",2016,"chikungunya"
-49.6268212,-23.0549383,"2",2018,"chikungunya"
-46.3561298,-23.0541177,"2",2017,"chikungunya"
-55.2285109,-23.1083081,"2",2017,"chikungunya"
-53.4843859,-23.0839648,"2",2021,"chikungunya"
-50.3675343,-23.1087401,"2",2015,"chikungunya"
-50.1842795,-23.1157719,"2",2021,"chikungunya"
-48.9255623,-23.09745714,"-999",2015,"chikungunya"
-48.6117374,-23.1039377,"2",2015,"chikungunya"
-47.7144618,-23.0972469,"2",2022,"chikungunya"
-47.2080171,-23.0881389,"2",2020,"chikungunya"
-46.9494047,-23.0859664,"2",2015,"chikungunya"
-46.5532067,-23.1155873,"2",2018,"chikungunya"
-45.7065747,-23.1040969,"2",2016,"chikungunya"
-45.1892043,-23.0907978,"2",2016,"chikungunya"
-58.6796627,-23.14783678,"0",2022,"chikungunya"
-52.3202254,-23.1315211,"2",2016,"chikungunya"
-49.9717654,-23.1593295,"2",2015,"chikungunya"
-49.0546659,-23.1350722,"2",2017,"chikungunya"
-47.0565397,-23.1558391,"2",2015,"chikungunya"
-58.66157797,-23.19920929,"0",2019,"chikungunya"
-52.2021683,-23.1954458,"2",2019,"chikungunya"
-50.648509,-23.1853407,"2",2016,"chikungunya"
-47.7472852,-23.1671776,"2",2017,"chikungunya"
-47.2877772,-23.1994222,"2",2015,"chikungunya"
-46.8892222,-23.1856528,"2",2016,"chikungunya"
-64.09809862,-23.21024581,"2",2017,"chikungunya"
-47.5213826,-23.2108641,"2",2016,"chikungunya"
-46.8316711,-23.2117434,"2",2017,"chikungunya"
-45.8915658,-23.2198396,"2",2015,"chikungunya"
-44.7167452,-23.2197106,"2",2016,"chikungunya"
-58.97556816,-23.27423489,"0",2018,"chikungunya"
-58.70336964,-23.26159148,"0",2021,"chikungunya"
-51.2810444,-23.2780418,"2",2018,"chikungunya"
-51.048006,-23.2693412,"2",2019,"chikungunya"
-47.6783742,-23.2863329,"2",2016,"chikungunya"
-47.3010875,-23.2636298,"2",2016,"chikungunya"
-46.7448066,-23.2794319,"2",2015,"chikungunya"
-51.5544529,-23.3190277,"2",2017,"chikungunya"
-51.3608473,-23.3098237,"2",2016,"chikungunya"
-51.1662008,-23.3197305,"2",2014,"chikungunya"
-47.1319495,-23.3081715,"2",2019,"chikungunya"
-46.7244016,-23.3279532,"2",2016,"chikungunya"
-46.5857876,-23.3182416,"2",2018,"chikungunya"
-46.2261414,-23.3166152,"2",2021,"chikungunya"
-45.9674523,-23.3029181,"2",2015,"chikungunya"
-58.15411465,-23.3624841,"0",2016,"chikungunya"
-52.0955078,-23.3461253,"2",2017,"chikungunya"
-48.184405,-23.3712304,"2",2018,"chikungunya"
-47.8474222,-23.3475079,"2",2016,"chikungunya"
-47.6898918,-23.3504027,"2",2016,"chikungunya"
-46.8401443,-23.3358524,"2",2015,"chikungunya"
-46.7466172,-23.362065,"2",2016,"chikungunya"
-57.434441,-23.406389,"2",2015,"chikungunya"
-52.7718801,-23.4162552,"2",2016,"chikungunya"
-51.4458913,-23.4043923,"2",2016,"chikungunya"
-47.0028047,-23.3964495,"2",2018,"chikungunya"
-46.3227109,-23.3951365,"2",2016,"chikungunya"
-46.034974,-23.4128494,"2",2021,"chikungunya"
-52.2929411,-23.4324327,"2",2017,"chikungunya"
-51.9330558,-23.4209995,"2",2014,"chikungunya"
-51.8745045,-23.443229,"2",2019,"chikungunya"
-47.0638699,-23.437744,"2",2016,"chikungunya"
-46.9182981,-23.4447994,"2",2015,"chikungunya"
-46.5336643,-23.4543137,"2",2015,"chikungunya"
-45.0849154,-23.4345298,"2",2017,"chikungunya"
-53.0903373,-23.4706797,"2",2017,"chikungunya"
-52.698493,-23.480063,"2",2017,"chikungunya"
-51.7935813,-23.4856868,"2",2016,"chikungunya"
-47.4851488,-23.470905,"2",2015,"chikungunya"
-46.3565234,-23.4962199,"2",2015,"chikungunya"
-53.7271948,-23.5080195,"2",2022,"chikungunya"
-51.6710744,-23.5282979,"2",2015,"chikungunya"
-50.7829494,-23.5158867,"2",2016,"chikungunya"
-47.4445978,-23.540286,"2",2020,"chikungunya"
-47.2538721,-23.5302401,"2",2017,"chikungunya"
-47.1374002,-23.5298156,"2",2016,"chikungunya"
-46.8785555,-23.5035038,"2",2015,"chikungunya"
-46.8320226,-23.532124,"2",2016,"chikungunya"
-46.7914568,-23.533385,"2",2016,"chikungunya"
-46.6850215,-23.5322908,"2",2017,"chikungunya"
-46.3693545,-23.5403642,"2",2016,"chikungunya"
-46.3092622,-23.5376111,"2",2015,"chikungunya"
-46.1860048,-23.5217272,"2",2015,"chikungunya"
-45.8472081,-23.5292679,"2",2016,"chikungunya"
-59.566669,-23.566669,"2",2015,"chikungunya"
-51.4638893,-23.5525322,"2",2015,"chikungunya"
-49.9132431,-23.5706913,"2",2017,"chikungunya"
-48.0317589,-23.5818554,"2",2016,"chikungunya"
-47.1902389,-23.5451019,"2",2016,"chikungunya"
-46.9388116,-23.5507572,"2",2016,"chikungunya"
-46.6851971,-23.5444153,"2",2016,"chikungunya"
-46.6395571,-23.5557714,"2",2015,"chikungunya"
-46.0409059,-23.5704516,"2",2020,"chikungunya"
-52.0798509,-23.6127719,"2",2016,"chikungunya"
-51.6422466,-23.6009418,"2",2017,"chikungunya"
-51.5804677,-23.6011166,"2",2019,"chikungunya"
-47.022617,-23.6053279,"2",2015,"chikungunya"
-46.926502,-23.6059252,"2",2016,"chikungunya"
-46.7795774,-23.6237092,"2",2015,"chikungunya"
-46.642778,-23.6070642,"2",2015,"chikungunya"
-46.567958,-23.6164434,"2",2015,"chikungunya"
-45.4120869,-23.6200504,"2",2016,"chikungunya"
-52.6065512,-23.6569437,"2",2015,"chikungunya"
-47.575529,-23.6440805,"2",2018,"chikungunya"
-47.2113267,-23.6583241,"2",2017,"chikungunya"
-46.8532804,-23.6498081,"2",2015,"chikungunya"
-46.7549902,-23.6347959,"2",2016,"chikungunya"
-46.4599145,-23.666558,"2",2015,"chikungunya"
-54.5600652,-23.675998,"2",2017,"chikungunya"
-49.8313349,-23.6888352,"2",2016,"chikungunya"
-49.4827751,-23.7048594,"2",2018,"chikungunya"
-46.6251796,-23.6879922,"2",2016,"chikungunya"
-46.5536333,-23.7018047,"2",2015,"chikungunya"
-46.536706,-23.6788863,"2",2015,"chikungunya"
-53.4901742,-23.7309899,"2",2018,"chikungunya"
-47.4142242,-23.7169793,"2",2022,"chikungunya"
-46.8481043,-23.7183369,"2",2016,"chikungunya"
-46.4123086,-23.7116426,"2",2016,"chikungunya"
-54.286912,-23.7863844,"2",2017,"chikungunya"
-53.3119989,-23.7627286,"2",2016,"chikungunya"
-53.0757931,-23.7835985,"2",2016,"chikungunya"
-51.4122437,-23.7614697,"2",2017,"chikungunya"
-50.0588656,-23.791417,"2",2017,"chikungunya"
-48.5962762,-23.7981833,"2",2016,"chikungunya"
-47.7232369,-23.8078669,"2",2022,"chikungunya"
-46.8157739,-23.8309593,"2",2016,"chikungunya"
-46.022942,-23.7994518,"2",2015,"chikungunya"
-45.402614,-23.8010769,"2",2016,"chikungunya"
-45.3667925,-23.8165908,"2",2016,"chikungunya"
-53.8939223,-23.8728458,"2",2018,"chikungunya"
